Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,superlinear,forward,0.0001,11.488873958587646,12,3.2675843921686074e-06,7.867615078627712e-06,0.9614676666077762,True
fixed,superlinear,forward,1e-06,81.78852772712708,10,51.872336172726406,2.2153022972347043,nan,False
fixed,superlinear,forward,1e-08,79.66608452796936,108,2.173187271836239,0.06245545889364059,nan,False
fixed,superlinear,forward,1e-10,27.78515124320984,53,9.380277478277734e+16,0.0,-0.5573555888600773,True
fixed,superlinear,forward,1e-12,79.77118563652039,195,5.71521901038232,0.2791368290471364,nan,False
fixed,superlinear,backward,0.01,8.372236490249634,12,0.0014715307241144082,2.367498247477765e-06,1.3923248403195168,True
fixed,superlinear,backward,0.0001,17.241104125976562,12,2.6088677536693288e-06,9.85047322790136e-06,0.9456374943120914,True
fixed,superlinear,backward,1e-06,86.7408094406128,12,46.408610511806124,2.104010793280599,nan,False
fixed,superlinear,backward,1e-08,81.57376742362976,103,1.0579201167557006,0.06865974996172643,nan,False
fixed,superlinear,backward,1e-10,79.85329627990723,204,3.771266548032198,0.14502852112736606,nan,False
fixed,superlinear,backward,1e-12,79.78124022483826,217,1.2211672367840767,0.05838886552365027,nan,False
fixed,superlinear,central,0.01,11.662044286727905,12,3.188380515885864e-06,9.795807112683786e-06,0.9885587228929367,True
fixed,superlinear,central,0.0001,12.46209716796875,12,3.680490345458845e-06,9.493172365108859e-06,0.9970815323604864,True
fixed,superlinear,central,1e-06,81.86994552612305,5,53.45138446388672,2.2366458306866943,nan,False
fixed,superlinear,central,1e-08,80.49691271781921,30,2.014969277624195,0.12778743529941705,nan,False
fixed,superlinear,central,1e-10,79.86806654930115,126,5.6598402962545915,0.2795425792955366,nan,False
fixed,superlinear,central,1e-12,80.25779151916504,133,5.338472725955438,0.2711345565536526,nan,False
fixed,quadratic,adaptive_forward,0.01,80.05563735961914,74,0.001292118625024258,0.00015049400510071026,nan,False
fixed,quadratic,adaptive_forward,0.0001,43.4916672706604,12,4.4469111982679935e-06,6.614832554322349e-06,1.0625039925569084,True
fixed,quadratic,adaptive_forward,1e-06,82.33963203430176,12,40.3440432753454,1.7895230067234802,nan,False
fixed,quadratic,adaptive_forward,1e-08,79.74462270736694,120,1.3738314026730802,0.03876019651508423,nan,False
fixed,quadratic,adaptive_forward,1e-10,79.81857919692993,174,5.99186732235401,0.16277027410828732,nan,False
fixed,quadratic,adaptive_forward,1e-12,79.77139210700989,159,4.679161453277255,0.2227170165370461,nan,False
fixed,quadratic,adaptive_backward,0.01,29.60978364944458,13,0.001476943327151436,6.166459514117861e-06,2.512249020461924,True
fixed,quadratic,adaptive_backward,0.0001,82.12115550041199,16,4.0428276446426926e-06,1.2472486794392761e-05,nan,False
fixed,quadratic,adaptive_backward,1e-06,85.13650703430176,10,41.061852920028855,2.088404385236882,nan,False
fixed,quadratic,adaptive_backward,1e-08,79.77740979194641,137,1.616648702277396,0.060233402751495135,nan,False
fixed,quadratic,adaptive_backward,1e-10,79.85211706161499,173,4.528718084759856,0.20358441116222428,nan,False
fixed,quadratic,adaptive_backward,1e-12,79.73768424987793,192,2.7081505320684895,0.08656679244978618,nan,False
fixed,quadratic,adaptive_central,0.01,15.493651866912842,12,1.393282649619613e-06,5.672053563816631e-06,0.9962556598156154,True
fixed,quadratic,adaptive_central,0.0001,70.18142890930176,12,1.6988593414300047e-06,5.499925869448114e-06,1.0024995808865862,True
fixed,quadratic,adaptive_central,1e-06,93.05722904205322,8,10.531259552261933,0.5458952832123615,nan,False
fixed,quadratic,adaptive_central,1e-08,93.37873601913452,27,1.833517747938297,0.10530468897497043,nan,False
fixed,quadratic,adaptive_central,1e-10,80.31846737861633,110,6.692805510852067,0.34080834910031893,nan,False
fixed,quadratic,adaptive_central,1e-12,79.84948706626892,109,7.276997785690735,0.3698441239781169,nan,False
fixed,quadratic,exact,nan,0.7508113384246826,21,2.2180384762741666e-11,8.67928213280932e-06,0.31711120620084743,True
fixed,quadratic,forward,0.01,86.28858590126038,19,0.001290757228093754,0.00015152469514366295,nan,False
fixed,quadratic,forward,0.0001,41.43741321563721,12,3.0311445944270747e-06,5.105179678110287e-06,1.0728194497559047,True
fixed,quadratic,forward,1e-06,86.12063646316528,11,51.872336172726676,2.2153023192206818,nan,False
fixed,quadratic,forward,1e-08,79.72326970100403,116,2.1541289167227267,0.05987838736869934,nan,False
fixed,quadratic,forward,1e-10,28.436489820480347,53,9.380277478277734e+16,0.0,-0.5573555888600773,True
fixed,quadratic,forward,1e-12,79.6589150428772,191,5.879307386965685,0.29120876928976475,nan,False
fixed,quadratic,backward,0.01,21.87845778465271,14,0.0014734207642787445,3.5874887801834283e-06,1.9847241668910791,True
fixed,quadratic,backward,0.0001,86.96867728233337,17,4.999777750753046e-06,1.1122001978236374e-05,nan,False
fixed,quadratic,backward,1e-06,83.19504714012146,11,46.503653047835456,2.1097372759483357,nan,False
fixed,quadratic,backward,1e-08,86.61793875694275,103,1.0579201167557006,0.06865974996172643,nan,False
fixed,quadratic,backward,1e-10,79.785480260849,191,3.932626696750214,0.15779771195637682,nan,False
fixed,quadratic,backward,1e-12,79.90964818000793,206,1.23612582764633,0.04415283130250462,nan,False
fixed,quadratic,central,0.01,14.48881220817566,12,1.3936400135687852e-06,5.673402373306536e-06,0.9962562540088389,True
fixed,quadratic,central,0.0001,63.27222657203674,12,1.6826686002729782e-06,5.487904899343591e-06,1.0009830819192644,True
fixed,quadratic,central,1e-06,95.36374425888062,6,53.275930352981504,2.225187567858933,nan,False
fixed,quadratic,central,1e-08,81.03360390663147,30,2.014969277624195,0.12778743529941705,nan,False
fixed,quadratic,central,1e-10,79.67717957496643,128,5.582565937428354,0.27449309710749237,nan,False
fixed,quadratic,central,1e-12,79.88095998764038,131,5.41056072304893,0.27677839963771167,nan,False
sampled,superlinear,adaptive_forward,0.01,81.11244893074036,42,0.0010525971431790428,0.00030112728063613926,nan,False
sampled,superlinear,adaptive_forward,0.0001,19.75740671157837,13,1.9548048575415756e-06,3.836301139583843e-06,0.913636836932544,True
sampled,superlinear,adaptive_forward,1e-06,82.43747925758362,12,40.3440432753454,1.7895230067234802,nan,False
sampled,superlinear,adaptive_forward,1e-08,79.79172396659851,122,1.372327464044211,0.03849036431050116,nan,False
sampled,superlinear,adaptive_forward,1e-10,79.95107221603394,178,5.913127741604837,0.1610439385164273,nan,False
sampled,superlinear,adaptive_forward,1e-12,79.94166612625122,162,4.679161453213553,0.23203101001986204,nan,False
sampled,superlinear,adaptive_backward,0.01,80.40078377723694,74,0.0012660952573306586,0.0005416624064076632,nan,False
sampled,superlinear,adaptive_backward,0.0001,19.591522216796875,12,2.397629984061474e-06,8.742645550166454e-06,1.1613339979914872,True
sampled,superlinear,adaptive_backward,1e-06,81.87301325798035,10,41.061852920028855,2.088404385236882,nan,False
sampled,superlinear,adaptive_backward,1e-08,79.84932446479797,145,1.5995988147590365,0.056189045273058895,nan,False
sampled,superlinear,adaptive_backward,1e-10,79.9056544303894,175,4.4475912984257135,0.1976529713935578,nan,False
sampled,superlinear,adaptive_backward,1e-12,79.93642020225525,193,2.70138084198735,0.07921776746677786,nan,False
sampled,superlinear,adaptive_central,0.01,12.442124366760254,12,3.187680424449079e-06,9.793920570064123e-06,0.9885522345447775,True
sampled,superlinear,adaptive_central,0.0001,13.329366207122803,12,3.698211492863208e-06,9.604124053036135e-06,0.9826285403455397,True
sampled,superlinear,adaptive_central,1e-06,94.36638712882996,8,10.531259552261933,0.5458952832123615,nan,False
sampled,superlinear,adaptive_central,1e-08,94.13391017913818,27,1.833517747938297,0.10530468897497043,nan,False
sampled,superlinear,adaptive_central,1e-10,80.44568181037903,110,6.692805510852067,0.34080834910031893,nan,False
sampled,superlinear,adaptive_central,1e-12,79.71498942375183,108,7.276997785706258,0.382565570891133,nan,False
sampled,superlinear,exact,nan,0.8525815010070801,22,6.623234758543709e-12,1.8612573726194047e-06,5.916089987783621,True
sampled,superlinear,forward,0.01,85.69794988632202,20,0.0012919089660340438,0.00016213641775281968,nan,False
sampled,superlinear,forward,0.0001,11.258625030517578,12,3.2675843921686074e-06,7.867615078627712e-06,0.9614676666077762,True
sampled,superlinear,forward,1e-06,79.65625309944153,10,51.872336172726406,2.2153022972347043,nan,False
sampled,superlinear,forward,1e-08,79.63846755027771,111,2.1654848038186567,0.06139768787404097,nan,False
sampled,superlinear,forward,1e-10,27.1133770942688,53,9.380277478277734e+16,0.0,-0.5573555888600773,True
sampled,superlinear,forward,1e-12,80.06421732902527,197,5.715218985314999,0.31659543050616284,nan,False
sampled,superlinear,backward,0.01,8.400789499282837,12,0.0014715307241144082,2.367498247477765e-06,1.3923248403195168,True
sampled,superlinear,backward,0.0001,16.913229942321777,12,2.6088677536693288e-06,9.85047322790136e-06,0.9456374943120914,True
sampled,superlinear,backward,1e-06,80.13603067398071,11,46.503653047835456,2.1097372759483357,nan,False
sampled,superlinear,backward,1e-08,81.23030185699463,103,1.0579201167557006,0.06865974996172643,nan,False
sampled,superlinear,backward,1e-10,79.925954580307,203,3.7926967291820852,0.1467034271601327,nan,False
sampled,superlinear,backward,1e-12,79.75851464271545,216,1.2236691636969503,0.05186536114598695,nan,False
sampled,superlinear,central,0.01,11.496876955032349,12,3.188380515885864e-06,9.795807112683786e-06,0.9885587228929367,True
sampled,superlinear,central,0.0001,11.960161924362183,12,3.680490345458845e-06,9.493172365108859e-06,0.9970815323604864,True
sampled,superlinear,central,1e-06,81.63240432739258,5,53.45138446388672,2.2366458306866943,nan,False
sampled,superlinear,central,1e-08,82.2643711566925,30,2.014969277624195,0.12778743529941705,nan,False
sampled,superlinear,central,1e-10,80.17009806632996,122,5.739963138161309,0.2843999416779929,nan,False
sampled,superlinear,central,1e-12,80.37986469268799,129,5.4105608040541755,0.2520737356285702,nan,False
sampled,quadratic,adaptive_forward,0.01,80.18744111061096,73,0.0012921186250241252,0.00015049400510116337,nan,False
sampled,quadratic,adaptive_forward,0.0001,44.308088541030884,12,4.4469111982679935e-06,6.614832554322349e-06,1.0625039925569084,True
sampled,quadratic,adaptive_forward,1e-06,84.29119968414307,12,40.3440432753454,1.7895230067234802,nan,False
sampled,quadratic,adaptive_forward,1e-08,79.65962052345276,119,1.375350113133153,0.03904072059418126,nan,False
sampled,quadratic,adaptive_forward,1e-10,79.62371802330017,173,6.0184981811723635,0.16327050558706865,nan,False
sampled,quadratic,adaptive_forward,1e-12,79.73604702949524,159,4.679161453277255,0.2227170165370461,nan,False
sampled,quadratic,adaptive_backward,0.01,30.105810403823853,13,0.001476943327151436,6.166459514117861e-06,2.512249020461924,True
sampled,quadratic,adaptive_backward,0.0001,82.57155203819275,16,4.0428276446426926e-06,1.2472486794392761e-05,nan,False
sampled,quadratic,adaptive_backward,1e-06,85.03310203552246,10,41.061852920028855,2.088404385236882,nan,False
sampled,quadratic,adaptive_backward,1e-08,79.65443897247314,137,1.616648702277396,0.060233402751495135,nan,False
sampled,quadratic,adaptive_backward,1e-10,79.73077845573425,166,4.706466565461286,0.21679964109974562,nan,False
sampled,quadratic,adaptive_backward,1e-12,79.95915484428406,188,2.732565355415216,0.0768266004466808,nan,False
sampled,quadratic,adaptive_central,0.01,15.916862726211548,12,1.393282649619613e-06,5.672053563816631e-06,0.9962556598156154,True
sampled,quadratic,adaptive_central,0.0001,73.43520855903625,12,1.6988593414300047e-06,5.499925869448114e-06,1.0024995808865862,True
sampled,quadratic,adaptive_central,1e-06,96.26260733604431,8,10.531259552261933,0.5458952832123615,nan,False
sampled,quadratic,adaptive_central,1e-08,95.31625080108643,27,1.833517747938297,0.10530468897497043,nan,False
sampled,quadratic,adaptive_central,1e-10,79.9095025062561,105,6.8125576137335075,0.3475078710728319,nan,False
sampled,quadratic,adaptive_central,1e-12,79.85040998458862,106,7.423885826644469,0.37744140716932495,nan,False
sampled,quadratic,exact,nan,0.695467472076416,21,2.2180384762741666e-11,8.67928213280932e-06,0.31711120620084743,True
sampled,quadratic,forward,0.01,84.04790592193604,18,0.001290757228093754,0.00015152469514408736,nan,False
sampled,quadratic,forward,0.0001,42.51903676986694,12,3.0311445944270747e-06,5.105179678110287e-06,1.0728194497559047,True
sampled,quadratic,forward,1e-06,83.7436671257019,10,51.872336172726406,2.2153022972347043,nan,False
sampled,quadratic,forward,1e-08,79.76449751853943,103,2.177696987593625,0.06309726671688576,nan,False
sampled,quadratic,forward,1e-10,28.714383363723755,53,9.380277478277734e+16,0.0,-0.5573555888600773,True
sampled,quadratic,forward,1e-12,79.80049514770508,185,6.058361811524745,0.326854485470632,nan,False
sampled,quadratic,backward,0.01,22.2355797290802,14,0.0014734207642787445,3.5874887801834283e-06,1.9847241668910791,True
sampled,quadratic,backward,0.0001,79.95521450042725,16,5.01609591171945e-06,1.1199525907786404e-05,nan,False
sampled,quadratic,backward,1e-06,83.71656847000122,11,46.503653047835456,2.1097372759483357,nan,False
sampled,quadratic,backward,1e-08,86.59070587158203,103,1.0579201167557006,0.06865974996172643,nan,False
sampled,quadratic,backward,1e-10,79.77339482307434,191,3.932626696750214,0.15779771195637682,nan,False
sampled,quadratic,backward,1e-12,79.98579931259155,206,1.23612582764633,0.04415283130250462,nan,False
sampled,quadratic,central,0.01,14.711193561553955,12,1.3936400135687852e-06,5.673402373306536e-06,0.9962562540088389,True
sampled,quadratic,central,0.0001,66.48121571540833,12,1.6826686002729782e-06,5.487904899343591e-06,1.0009830819192644,True
sampled,quadratic,central,1e-06,83.60888671875,5,53.45138446388672,2.2366458306866943,nan,False
sampled,quadratic,central,1e-08,84.0302414894104,30,2.014969277624195,0.12778743529941705,nan,False
sampled,quadratic,central,1e-10,79.6557765007019,122,5.739963138161309,0.2843999416779929,nan,False
sampled,quadratic,central,1e-12,79.99844789505005,129,5.4105608040541755,0.2520737356285702,nan,False
